word,nFix,FFD,GPT,TRT,fixProp
asylum,35.632183908045974,4.305989896560019,7.618818516100211,12.897350424413212,100.0
jive,35.632183908045974,5.044846901955394,15.522870201725148,14.612185985772708,91.66666666666666
streak,25.28735632183908,6.663459225402936,10.158424688133614,11.914498780026808,100.0
unexpect,39.08045977011494,4.793979174542081,7.526031822399395,12.86642152651294,100.0
guess,26.436781609195403,5.020791092477405,45.568576239733325,10.27870373552356,91.66666666666666
yarn,5.747126436781609,2.3643424172651986,2.3643424172651986,2.3643424172651986,41.66666666666667
twisti,19.54022988505747,4.852400426131482,5.281968452524143,7.096463796006737,91.66666666666666
qualiti,19.54022988505747,5.165125949345339,8.488264201518954,7.770026461390426,91.66666666666666
hungri,26.436781609195403,6.0242620021306585,7.574143441355373,10.529571462936872,100.0
upscal,20.689655172413797,5.247603010412729,6.536307089590708,8.732258840509983,91.66666666666666
attract,18.39080459770115,3.98295474071274,5.161689405134197,6.268256641121688,83.33333333333334
unsympathet,47.12643678160919,4.14447231863638,10.697962129282796,14.80463246159662,100.0
lame,18.39080459770115,2.707996838379326,4.409086222894258,6.282002817966254,66.66666666666666
costumey,20.689655172413797,5.199491391456752,11.986666208460774,9.082786350046394,83.33333333333334
flow,10.344827586206897,4.031066359668717,4.031066359668717,4.031066359668717,75.0
bett,22.988505747126435,3.683975394343448,7.337021890786625,7.21674284339668,91.66666666666666
warner,29.885057471264364,4.508746005017355,7.783772638234992,9.361146431148835,100.0
britain,21.551724137931032,4.971820337468642,34.31303481219286,8.752878105776832,93.75
clash,14.942528735632182,4.81803498402007,5.745901921028215,5.567201622048868,91.66666666666666
chines,18.39080459770115,4.3334822502491495,5.130760507233926,5.684044125227672,91.66666666666666
veil,31.034482758620687,4.677136671363278,8.50544692257466,11.818275542114849,91.66666666666666
belgian,20.689655172413797,5.495034193614901,30.873913192893227,9.117151792157808,83.33333333333334
leopold,21.839080459770116,4.110106876524967,6.474449293790165,8.000274923536892,83.33333333333334
morganat,64.36781609195403,4.515619093439637,19.26870339186914,25.753462318292726,91.66666666666666
controversi,35.632183908045974,4.2750609986597485,9.247740472181176,12.440290044331425,91.66666666666666
steven,13.79310344827586,4.097169298318318,6.622422844528719,5.006842765973361,76.47058823529412
befriend,25.152129817444216,3.762409462221261,6.219740722846752,7.942055821606969,82.35294117647058
goal,24.340770791075048,4.5604963178439535,12.26967573173123,8.567911167353639,88.23529411764706
klaa,34.88843813387424,5.664233458598739,8.116713127396737,16.75012078442154,88.23529411764706
intox,27.58620689655172,6.583169056106271,23.783385245978465,13.121350624357602,100.0
downright,35.10971786833856,4.794916413872392,9.998469175760492,12.24034565386502,100.0
assur,27.58620689655172,4.701192480841266,10.295886456579264,9.79758754596378,100.0
empathi,22.988505747126435,4.44001512079453,8.560431629952921,7.5500876318773855,91.66666666666666
dispar,34.48275862068965,4.402213134471976,8.876593697377917,12.81143681913468,91.66666666666666
manhattan,22.988505747126435,5.037973813533112,8.28894463727276,8.570741262586344,100.0
denizen,20.689655172413797,5.828378982095606,8.000274923536892,7.965909481425479,91.66666666666666
consort,28.448275862068964,5.729578336025294,7.593044434516651,11.121516203305957,100.0
marilyn,41.37931034482759,4.318798834074274,8.577614351008627,14.995829284980116,100.0
rae,36.1474435196195,4.772293395554534,6.684908001341437,13.674127917655662,82.75862068965517
sea,4.597701149425287,1.1203134128320562,1.2990137118114025,1.1203134128320562,33.33333333333333
gerard,18.66125760649087,5.356157377552898,13.43163197441594,7.786804883127175,88.23529411764706
prompt,22.718052738336716,4.480445052690309,7.199762272000454,7.643682924216114,94.11764705882352
eyebrow,16.091954022988507,3.577442523798069,26.918450805869615,5.611876696793705,75.0
lorr,16.091954022988507,3.956607901760656,5.182308670401046,5.163980434608292,88.88888888888889
showgirl,21.839080459770116,3.4743461974638308,14.175744870957766,7.694422488745319,83.33333333333334
earth,11.494252873563218,3.3025189869067666,4.072304890202413,3.835183339633665,75.0
battlefield,18.39080459770115,4.364411148149421,4.862710058764907,6.340424069555655,83.33333333333334
wreckag,18.39080459770115,3.6908484827657313,7.093027251795595,5.800886628406475,91.66666666666666
pantheon,22.988505747126435,5.075775799855665,7.749407196123578,7.749407196123578,100.0
gore,5.747126436781609,3.0035396405374755,3.0035396405374755,3.0035396405374755,41.66666666666667
han,16.300940438871475,3.1416262352033346,7.554149002308733,5.259787121706776,72.72727272727273
biggest,27.58620689655172,4.723686224768737,6.646901330567437,10.208410785750214,100.0
sacr,12.64367816091954,2.903879858414379,3.989827829135022,3.625554142754047,75.0
sagrado,36.7816091954023,4.79054263033094,9.955668579676278,14.763393931062923,91.66666666666666
del,12.64367816091954,3.086016701604866,4.464070930272518,3.60837142169834,75.0
rachel,12.539184952978054,3.6364886016076783,13.758673368969257,3.83143438231242,81.81818181818183
energet,26.33228840125392,3.895166656773585,18.388635660706868,8.255204021381553,90.9090909090909
funnybon,20.06269592476489,5.027351767789584,7.355454264282748,6.883085641805873,100.0
market,13.79310344827586,3.887668742131095,25.837813858020738,4.2063301144369225,90.9090909090909
stuart,25.07836990595611,5.765896360074854,9.687305718097155,10.305883676102583,90.9090909090909
cynic,40.12539184952978,4.869895560297293,11.40432817122738,16.2517299875972,100.0
absenc,38.87147335423197,5.900858823639676,9.848510882910691,15.258256297467268,100.0
refresh,35.10971786833856,5.001109066540868,7.13426578232929,13.256313087922422,100.0
wagon,13.026819923371646,3.633572745913376,4.32546364708982,4.078032463887648,83.33333333333334
barlow,26.05363984674329,4.247568644970618,6.95327445387585,9.26950525218507,88.88888888888889
confession,23.52941176470588,5.200906439073104,7.141543170070531,9.758976961003311,100.0
dylan,14.604462474645027,3.813351176409944,12.514681119019658,5.234867581865559,76.47058823529412
diverg,28.735632183908045,4.279643057607936,10.2626665292049,10.21111836603778,94.44444444444444
tenaci,33.33333333333333,4.797415718753222,12.014158562149902,13.392212790817554,100.0
remak,24.13793103448276,5.900546410529572,6.996804013883639,8.4504622151964,100.0
sociolog,32.18390804597701,3.9554623870236094,18.639815801230284,11.522732739956702,100.0
morehous,42.52873563218391,4.852400426131482,12.536513282243376,15.168906147977594,100.0
context,22.570532915360506,5.1510673593906695,8.750066387785898,7.872810374614561,100.0
virtual,20.06269592476489,4.6786987369137965,6.770616922168522,7.805329142832151,90.9090909090909
bone,13.79310344827586,4.175401216536651,6.959002027561085,4.910821677720884,83.33333333333334
select,28.735632183908045,7.055225265473041,28.327433932437543,12.876731159146363,100.0
cafe,12.64367816091954,4.278497542870889,5.312897350424414,4.807725351386646,83.33333333333334
roadsid,17.241379310344826,3.879858414378501,4.673700127152136,5.745901921028215,83.33333333333334
hotel,10.344827586206897,2.398707859376611,3.711467748032579,3.3128286195401904,58.333333333333336
cantet,19.54022988505747,3.663356129076601,6.330114436922232,9.244303927970034,50.0
shrike,3.4482758620689653,2.672772260215128,6.469294477473453,2.672772260215128,25.0
seren,12.64367816091954,4.405649678683116,4.405649678683116,4.793979174542081,83.33333333333334
endless,21.839080459770116,4.653080861885289,19.828860098285165,8.443589126774116,100.0
today,9.195402298850574,1.852297329805148,17.787552836867246,2.7526719131241624,50.0
text,11.494252873563218,2.3059211656757963,2.673631396267913,3.3025189869067666,58.333333333333336
reaffirm,32.18390804597701,4.797415718753222,9.299288635348294,11.515859651534418,100.0
lump,11.494252873563218,2.037870717206777,2.580844702567098,2.831712429980412,58.333333333333336
admiss,20.689655172413797,4.347228427093715,22.41657788927455,8.491700745730094,91.66666666666666
studio,23.78121284185493,5.607018134288298,12.132660086672017,10.47743079214714,82.75862068965517
disco,19.976218787158142,4.165091583903227,7.590733654788469,7.240917154399192,82.75862068965517
busboy,27.58620689655172,5.002660359225522,9.710962931538116,9.70669687665532,96.55172413793105
solut,12.539184952978054,3.910162486058565,17.263948464333357,4.108857224084552,81.81818181818183
reaction,21.31661442006269,4.862397645654802,9.454870364179964,6.811855452702218,100.0
incendiari,40.12539184952978,5.428490201162802,10.639540877693392,14.800883504275376,100.0
commit,37.93103448275862,4.663390494518712,23.914911165332143,11.94886422213822,100.0
depict,39.08045977011494,6.508814735901578,12.656792329633324,16.619127805079213,100.0
steadili,21.551724137931032,4.056840441252277,10.912746142479124,6.536307089590708,93.75
friedrich,24.13793103448276,4.090346747310904,9.853431389394826,8.075019760129214,81.25
johann,34.48275862068965,5.446063438606138,14.26853156465858,12.54166809856009,100.0
true,10.344827586206897,2.890133681569813,3.158184130038833,3.158184130038833,66.66666666666666
tragedi,18.39080459770115,4.251005189181759,5.426303309392076,6.2648200969105465,83.33333333333334
submiss,29.310344827586206,4.425409807897179,6.605897109866319,10.317364857898898,93.75
pleasant,19.54022988505747,4.000137461768446,4.866146602976047,5.92116567579642,91.66666666666666
federalist,36.36363636363636,4.761175797981187,30.76769273545796,12.765199678839323,100.0
align,18.80877742946708,4.6786987369137965,6.170783750769317,6.343235787546589,100.0
overexpos,31.034482758620687,4.615278875562734,6.048317811608647,10.904154781951272,91.66666666666666
expeditionari,34.48275862068965,5.594693975737998,10.55019072820372,16.5263411113784,100.0
artilleri,37.93103448275862,5.409120588336369,11.03474346197464,14.759957386851784,91.66666666666666
regim,19.024970273483948,3.5109631685411635,39.158117769185104,7.095871288384125,68.96551724137932
nazi,27.11058263971462,3.977385169060201,22.541834000694426,8.728348290200755,93.10344827586206
drive,11.494252873563218,3.415924945874429,3.415924945874429,3.8214371627891,75.0
chop,10.344827586206897,3.195986116361387,5.398810955702945,3.195986116361387,75.0
legend,11.494252873563218,3.831746795422524,6.501941647479295,5.6531152273274,58.333333333333336
item,17.241379310344826,3.092889790027149,5.639369050482835,7.40231623079831,66.66666666666666
classi,18.39080459770115,3.7630159111996977,4.938314031410014,7.419498951854016,75.0
kirshner,38.87147335423197,5.900858823639676,9.518602638641129,15.745620749229122,100.0
sceneri,23.824451410658305,4.371284236571704,25.327955662331416,7.700358337837289,90.9090909090909
loll,18.39080459770115,5.271658819890718,6.91776349702739,7.756280284545862,83.33333333333334
undersecretari,47.87018255578093,4.737579419547468,10.547360632971014,16.50026380530562,100.0
quartet,24.13793103448276,6.144541049520603,12.03477782741675,10.361180796590949,100.0
grandiloqu,47.12643678160919,4.096360699680401,14.88367297845287,17.839101000034365,100.0
bate,18.39080459770115,4.285370631293172,10.746073748238771,6.367916423244785,83.33333333333334
aidan,20.689655172413797,4.072304890202413,5.264785731468436,7.15832159180728,83.33333333333334
happi,31.034482758620687,5.522526547304032,12.120691432695285,11.94886422213822,91.66666666666666
obstacl,35.632183908045974,4.350664971304856,10.25464792604557,11.773600467370011,100.0
joint,16.091954022988507,3.3998877395557696,6.172033403209732,5.580947798893433,72.22222222222221
wind,11.494252873563218,3.467473109041548,3.780198632255405,3.680538850132307,75.0
whether,14.942528735632182,3.866112237533936,4.457197841850236,4.457197841850236,91.66666666666666
fest,16.300940438871475,5.938348396852126,7.899053075863276,8.941263211169394,81.81818181818183
suitabl,18.80877742946708,4.566230017276446,6.50818990968137,6.451955549862696,100.0
mainstream,25.07836990595611,4.641209163701346,7.824073929438375,7.516659429096284,100.0
casual,13.79310344827586,3.0550878037045948,3.2990824426956253,4.288807175504314,66.66666666666666
nixon,12.981744421906694,2.6902076683451828,3.721170931687566,3.369430524194282,76.47058823529412
upstart,37.068965517241374,5.407402316230799,10.99780061170487,15.73507680676312,100.0
accur,20.689655172413797,4.160509524955039,4.634752626092535,7.200705637078022,88.88888888888889
beani,23.754789272030653,4.783669541908657,6.740208712785091,8.249997136213157,94.44444444444444
erron,39.84674329501915,4.717229687159926,12.928279322313482,14.007354204611843,94.44444444444444
reform,12.64367816091954,5.563765077837727,34.3516959345682,6.402281865356199,75.0
har,18.39080459770115,3.6771023059211663,7.1170830612735845,6.168596858998592,75.0
leadership,19.54022988505747,4.031066359668717,7.013986734939346,7.708168665589883,75.0
southern,19.54022988505747,2.8179662531358467,7.773463005601568,6.580982164335545,83.33333333333334
sum,16.091954022988507,3.567132891164645,6.5706725317021215,5.08608543248909,83.33333333333334
analyz,34.48275862068965,5.223547200934741,7.453864393965429,12.533076738032236,100.0
semest,21.09533468559837,4.189349543040695,7.20946545565544,6.404101212291508,94.11764705882352
triumphant,22.988505747126435,4.883329324031754,5.292278085157567,8.144609780404826,91.66666666666666
remot,21.839080459770116,4.264751366026324,5.515653458881749,7.821574624557545,83.33333333333334
fairi,16.091954022988507,3.0619608921268773,3.457163476408124,5.797450084195334,66.66666666666666
absurd,24.13793103448276,5.711536478916802,27.908175538678307,10.06907453864394,100.0
theatr,24.13793103448276,4.453761297639095,5.347262792535826,7.749407196123578,100.0
bureaucraci,23.754789272030653,4.343791882882574,28.140715030298868,7.4527188792283825,94.44444444444444
resist,17.62452107279693,4.020756727035294,6.517978853797954,5.475560443085101,88.88888888888889
hamer,35.24904214559386,5.193763817771516,6.57525459065031,15.168906147977594,94.44444444444444
ma,19.54022988505747,5.027664180899688,9.07247671741297,9.26148664902574,75.0
cell,23.27586206896552,5.08780370459466,36.92652668476581,9.709096532526893,87.5
neighbour,31.034482758620687,5.397092683597375,8.343070208598235,11.557098182068112,100.0
retain,21.551724137931032,5.549159764940376,6.134231416887179,9.013196329770784,93.75
thaw,20.689655172413797,4.74701307032315,21.55171426280399,7.9429991866845375,88.88888888888889
pittsburgh,26.05363984674329,5.104413668281842,8.369130668866056,10.17217086497818,100.0
veng,22.988505747126435,6.552344295909367,10.295886456579264,9.374892607993402,100.0
terrifi,13.79310344827586,3.932215176183536,5.416802275396568,4.288807175504314,88.23529411764706
aquidneck,43.75743162901308,5.767706201540284,17.512155293877857,18.961191935734256,89.65517241379311
heret,28.53745541022592,4.881788804212967,13.002935282762415,10.67366931675576,93.10344827586206
banish,19.500594530321045,3.657431052850496,7.489770355895629,6.443164891316327,79.3103448275862
trial,13.79310344827586,3.0317430033737387,3.938990675115036,4.745275047963492,65.51724137931035
bryn,18.39080459770115,3.8180006185779582,4.481253651328225,6.752809374892609,75.0
scool,13.79310344827586,4.099797243891543,5.226983745145882,4.65651740609643,83.33333333333334
besso,23.824451410658305,3.554011540540288,8.806300747604572,8.615103924221076,81.81818181818183
abigail,18.39080459770115,3.55338671432008,5.495034193614901,5.855871335784736,83.33333333333334
scholar,19.54022988505747,2.6427024983676417,10.886972060895564,5.59813051994914,66.66666666666666
rang,11.494252873563218,2.6049005120450874,2.6049005120450874,3.4090518574521465,66.66666666666666
retir,13.79310344827586,4.449179238690906,5.663424859960824,5.170853523030574,83.33333333333334
front,14.942528735632182,4.06543180178013,7.701295577167601,5.611876696793705,83.33333333333334
margot,17.241379310344826,4.742431011374962,6.584418708546686,5.955531117907832,100.0
needi,18.39080459770115,4.574040345029039,7.598199250833362,6.017388913708375,91.66666666666666
manipul,21.839080459770116,5.134197051445067,7.302656448675213,7.302656448675213,100.0
resent,32.18390804597701,5.979586927385822,9.158390322691504,12.076016357950444,100.0
bolivar,20.689655172413797,5.206364479879034,6.5156878243238605,9.26148664902574,75.0
simon,17.241379310344826,4.185710849170075,5.752775009450497,6.742499742259184,66.66666666666666
amphibi,52.87356321839081,6.161723770576309,14.560637822605589,20.9972851300732,100.0
fair,17.241379310344826,4.183133441011719,4.824908072442352,6.193511804529366,75.0
peyton,25.0,5.989896560019245,8.425547269665625,9.56476167565896,100.0
urgenc,17.55485893416928,4.626213334416366,5.844624463821,5.334766268131677,100.0
afterlif,23.824451410658305,4.086363480157082,10.587055475195962,8.270199850666534,100.0
delicaci,52.87356321839081,4.309426440771161,20.29966665521152,19.7566926698512,100.0
astonish,62.068965517241374,3.3334478848070384,12.832056084401527,22.11759854290526,100.0
afterward,21.455938697318008,3.3151196490142847,5.826087952621511,7.551233146614432,88.88888888888889
wolsey,17.241379310344826,3.859239149111653,5.910856043162997,5.323206983057838,83.33333333333334
devast,22.570532915360506,4.311300919431783,7.04429080661941,7.561646916951224,100.0
capsul,31.347962382445143,5.072339255644525,7.516659429096284,11.10816054284902,100.0
valuabl,26.33228840125392,5.177310060639385,6.257009769157953,9.627322400957237,100.0
throwback,43.8871473354232,5.263536079028021,14.673418955353045,15.393218761032088,100.0
stateless,27.58620689655172,4.0976103521208165,26.02526172408299,10.080946236827884,81.81818181818183
wuerttemberg,56.42633228840125,4.063869736229612,18.35489504481566,21.40279734698787,81.81818181818183
renounc,21.31661442006269,4.375033193892949,5.615938067225054,6.815604410023463,81.81818181818183
flat,12.539184952978054,3.9326562299860353,4.461259212281584,4.198832199794432,81.81818181818183
overal,21.31661442006269,4.086363480157082,5.713410957577424,7.100525166438085,81.81818181818183
technic,22.570532915360506,4.944874706722193,8.120241557816733,7.494165685168813,100.0
oxford,10.344827586206897,2.281865356197808,10.84573353036187,3.7080312038214376,50.0
newli,8.045977011494253,1.9038454929722672,2.457129110966013,2.457129110966013,50.0
transplant,25.28735632183908,4.096360699680401,5.92116567579642,8.000274923536892,91.66666666666666
wish,16.091954022988507,4.189147393381216,5.199491391456752,5.199491391456752,91.66666666666666
disapprov,26.81992337164751,4.66453600925576,8.020894188803739,12.048524004261315,83.33333333333334
automobil,29.118773946360157,4.854691455605577,15.13912276481437,10.818241176672736,94.44444444444444
incred,19.54022988505747,5.031100725110829,19.55050001718272,9.23399429533661,83.33333333333334
bray,12.64367816091954,3.6049348774872,3.6049348774872,5.962404206330115,58.333333333333336
duet,14.26872770511296,3.179632905977336,5.929816287086534,4.369862218277439,75.86206896551724
statcoulomb,39.756592292089245,6.253701865639208,29.39336908686977,20.68233596060508,94.11764705882352
cgs,23.52941176470588,4.429503338501626,8.05364243363932,8.859006677003253,88.23529411764706
elli,23.754789272030653,4.355247030253045,8.259161254109534,8.845664799477646,88.88888888888889
spider,11.494252873563218,3.7630159111996977,38.59582803532768,4.759613732430668,66.66666666666666
trickster,25.28735632183908,4.116979964947249,10.440221313447198,9.392075329049108,83.33333333333334
clarifi,26.436781609195403,4.903948589298602,11.230626482009692,9.288979002714871,91.66666666666666
sweat,20.689655172413797,3.5258943606309496,6.759682463314891,6.577545620124403,83.33333333333334
eyr,17.241379310344826,3.7217773806660026,5.378191690436098,6.288875906388537,75.0
yellow,32.18390804597701,5.16856249355648,9.787277913330357,11.622392522079796,100.0
rudi,32.18390804597701,3.9692085638681744,5.632495962060553,11.41619986941132,91.66666666666666
clue,9.195402298850574,2.587717790989381,2.859204783669542,2.587717790989381,66.66666666666666
garden,10.344827586206897,2.656448675212207,3.656483040654319,2.8798240489363898,66.66666666666666
savag,17.241379310344826,4.457197841850236,5.453795663081206,6.728753565414619,75.0
blackboard,31.034482758620687,4.714938657685831,10.2821402797347,9.684181586996118,100.0
isabell,16.300940438871475,3.430295948939202,4.307551962110538,5.863369250427225,72.72727272727273
essenti,29.885057471264364,4.426268943949964,9.646379600673564,9.223684662703183,100.0
mutini,19.82758620689655,3.801677033575037,5.595553111790784,6.015670641602805,81.25
cain,20.689655172413797,5.471837520189697,8.832777758685866,7.971923433794976,93.75
rita,13.79310344827586,3.1006220145022168,6.19093439637101,3.6702292174988833,81.25
thompson,22.413793103448278,4.745008419533318,6.296608130863604,7.611086291625142,100.0
sadi,23.27586206896552,4.5980961545070285,6.422901130623046,8.191003127255232,93.75
gauss,16.300940438871475,4.937376792079704,36.78102027873498,6.954315830909528,72.72727272727273
newton,18.80877742946708,3.703969833390088,6.009578585955781,6.414465976650244,81.81818181818183
centuri,20.06269592476489,3.790195851778724,4.022631205695916,5.600942237940073,100.0
scientist,16.300940438871475,2.459316002736739,3.87642187016736,4.131350968012022,72.72727272727273
claim,20.689655172413797,3.901623194382396,4.895929986139272,6.059772958979118,88.88888888888889
horribl,17.241379310344826,4.292243719715454,4.292243719715454,6.484758926423589,83.33333333333334
steal,29.885057471264364,3.402178769029864,12.59493453383278,9.443623492216227,91.66666666666666
naval,15.415821501014198,5.394970112172846,7.156097945553012,6.21488913101926,88.23529411764706
fischer,23.78121284185493,3.388669595234343,5.369541079145983,7.341880453292033,82.75862068965517
huppert,17.55485893416928,5.544707878121399,6.242013939872974,7.153010568935516,90.9090909090909
deepli,24.13793103448276,2.9554280215814983,8.800989724732808,7.556960720299667,66.66666666666666
acquisit,29.885057471264364,4.732121378741538,6.0242620021306585,9.213375030069765,100.0
mix,17.62452107279693,3.5934797301167283,4.515619093439637,5.18803624408628,86.11111111111111
evalu,20.06269592476489,5.630933896510033,10.692026280190822,7.520408386417529,100.0
hate,17.55485893416928,5.17356110331814,6.451955549862696,6.6768929891373965,90.9090909090909
lawrenc,32.60188087774295,5.1923058899243655,7.490416727847568,12.648982001880729,100.0
johnson,21.839080459770116,5.690917213649954,27.798206123921787,9.440186948005088,100.0
fussi,12.64367816091954,4.288807175504314,4.787106086119798,4.787106086119798,75.0
horseman,16.85823754789272,5.638223535745788,17.638635921051126,6.9647296012463205,88.88888888888889
expert,26.05363984674329,5.051719990377677,8.573032292060438,9.184737161643586,100.0
fearless,19.15708812260536,5.461814266240536,6.268256641121688,7.672657708741423,94.44444444444444
establish,21.455938697318008,4.327754676563914,6.751663860155562,7.86281315509124,94.44444444444444
scotland,13.026819923371646,4.183419819695981,6.302622083233102,4.476671592380036,88.88888888888889
clutch,16.091954022988507,5.037973813533112,8.886903330011341,6.621075180132192,88.88888888888889
nba,19.15708812260536,4.721811746108114,7.844484919298488,7.365659759212803,94.44444444444444
jon,12.260536398467432,3.638154804861565,3.638154804861565,3.828310251211382,83.33333333333334
tenur,14.942528735632182,4.46750747448366,4.8455273377092,5.281968452524143,91.66666666666666
enigmat,25.07836990595611,5.184807975281876,8.330183167806455,8.555120607081157,100.0
retriev,20.689655172413797,5.104413668281842,7.143429900225668,7.516867704503019,100.0
passag,25.28735632183908,4.799706748227316,6.955565483349943,8.948761125811885,94.44444444444444
toil,21.455938697318008,6.268256641121688,7.50083049818436,10.405855871335786,88.88888888888889
inabl,27.58620689655172,4.543111447128768,9.886937695453453,9.694491219629542,83.33333333333334
realize,32.18390804597701,4.220076291281488,15.096738719543628,10.9316471356404,91.66666666666666
deeper,29.885057471264364,5.9692772947523975,7.0036771023059226,11.818275542114849,100.0
yesteryear,36.7816091954023,4.776796453486375,8.474518024674389,12.849238805457231,91.66666666666666
communal,37.93103448275862,5.000171827210558,17.859720265301213,13.278806831849892,100.0
terribl,16.091954022988507,4.419395855527682,16.436990961888725,6.144541049520603,83.33333333333334
ivan,10.344827586206897,3.9760816522904574,5.16856249355648,5.639369050482835,58.333333333333336
czar,8.045977011494253,2.914189491047803,2.914189491047803,2.914189491047803,58.333333333333336
russian,13.79310344827586,3.907350768067632,4.446888209216811,4.735557922952679,75.0
mouglali,36.36363636363636,4.719937267447492,10.778252298579458,14.309770095192276,90.9090909090909
mika,21.31661442006269,5.439737073126537,6.751872135562297,9.443623492216227,90.9090909090909
slice,20.689655172413797,3.9657720196570336,8.766624282621397,6.790611361215162,83.33333333333334
earlier,21.839080459770116,4.068868345991271,4.714938657685831,7.02773291178391,91.66666666666666
hupp,24.13793103448276,4.910821677720884,6.931509673871956,8.357675521495585,91.66666666666666
loretta,13.79310344827586,3.41936149008557,3.41936149008557,5.450359118870065,66.66666666666666
entranc,25.07836990595611,3.437793863581692,4.712439352805001,7.557897959629979,81.81818181818183
hochschul,42.63322884012539,3.1716178937732944,6.020825457919517,15.265754212109758,72.72727272727273
technisch,38.87147335423197,3.344069930550566,18.06997428840104,12.169115464761363,90.9090909090909
eidgenoessisch,80.25078369905955,4.127602010690777,22.69993658013865,29.871691935680392,100.0
portion,28.84012539184953,4.974866365292153,9.207439180977792,9.72104633398836,90.9090909090909
endow,19.47261663286004,5.3440283979841645,6.50113304884138,7.4544708429438655,94.11764705882352
shorten,14.942528735632182,3.522457816419809,6.505378191690436,4.532801814495344,83.33333333333334
altern,31.034482758620687,5.271658819890718,5.780267363139627,11.130966699886596,100.0
hear,6.896551724137931,2.484621464655143,2.484621464655143,2.484621464655143,50.0
assert,21.31661442006269,5.364757926701636,12.259090440471244,8.603857052257341,90.9090909090909
macho,22.570532915360506,4.228823858364393,8.607606009578586,7.261730331251622,100.0
downhil,23.824451410658305,4.791167456551148,5.226046505815571,8.168978002992919,100.0
slide,15.047021943573666,4.997360109219624,6.871838769842138,5.687168256328709,90.9090909090909
chandler,31.034482758620687,4.285370631293172,43.269528162479816,10.804494999828174,83.33333333333334
myrna,12.64367816091954,5.567201622048868,6.336987525344513,6.505378191690436,75.0
combust,26.159334126040427,4.793623669968515,15.733210407751898,9.1492657053033,89.65517241379311
gloria,9.195402298850574,3.5430770816866564,3.5430770816866564,4.106670332313826,58.333333333333336
katharin,25.28735632183908,4.044812536513282,27.557648029141895,8.302690814117325,91.66666666666666
creator,19.923371647509576,5.354135880958109,10.60517543558198,7.498539468710266,94.44444444444444
matt,13.026819923371646,3.55338671432008,4.3185905586675375,4.426268943949964,72.22222222222221
apt,18.39080459770115,5.419430220969793,5.419430220969793,6.862778789649129,91.66666666666666
clay,14.942528735632182,4.19945702601464,6.467576205367883,5.409120588336369,83.33333333333334
bargain,18.39080459770115,4.0516856249355655,5.251039554623871,5.488161105192619,91.66666666666666
wladyslaw,41.37931034482759,4.525928726073062,10.436784769236056,17.07275164094986,100.0
surround,20.06269592476489,5.0573434263595445,6.260758726479199,6.883085641805873,100.0
shore,14.942528735632182,4.52249218186192,17.828791367400942,6.419464586411904,75.0
eastern,18.39080459770115,4.529365270284202,11.749544657892026,7.343894979208908,91.66666666666666
unsentiment,56.32183908045976,5.505343826248325,17.464517681019966,22.69837451458813,100.0
naturalist,20.689655172413797,4.357538059727139,6.233891199010276,7.3542046118423325,83.33333333333334
locomot,28.352490421455933,6.410300468515529,10.45167646081767,11.40474472204085,100.0
exam,11.285266457680253,3.962647888555996,5.1510673593906695,4.195083242473188,72.72727272727273
held,10.547667342799189,2.7290204029651317,3.3573015446255483,3.3573015446255483,64.70588235294117
renown,28.735632183908045,4.491563283961649,8.90752259527819,9.31303481219286,100.0
yachtsman,21.839080459770116,5.776830818928486,19.2068455960686,10.07251108285508,100.0
devot,14.744351961950056,3.4953209673042447,4.167935620491758,4.769449358966003,79.3103448275862
hindsight,35.632183908045974,3.934843121756762,42.51348843602874,12.237533935874088,91.66666666666666
mythmak,41.37931034482759,4.116979964947249,12.8629849823018,14.120760163579506,100.0
slaveri,11.494252873563218,2.3265404309426443,17.608852537887902,3.8523660606893713,50.0
seced,24.13793103448276,4.673700127152136,8.98999965634558,8.625725969964604,91.66666666666666
legislatur,31.034482758620687,4.477817107117083,7.068971442317606,9.653252689095847,100.0
petit,27.58620689655172,5.57063816626001,18.0418571084917,10.869789339839857,100.0
underground,35.632183908045974,4.299116808137737,9.103405615313244,10.460840578714045,100.0
poverti,12.260536398467432,3.961189960708845,9.24888598691822,4.563730712395616,77.77777777777779
plagu,16.85823754789272,4.112397905999061,6.185779580054298,6.105593548461001,88.88888888888889
locat,22.22222222222222,4.009301579664823,6.627948268554476,6.618784150658099,94.44444444444444
dade,13.026819923371646,5.496179708351948,6.994512984409545,6.105593548461001,83.33333333333334
presenc,22.988505747126435,4.3747207807828445,5.962404206330115,6.6703323138252175,100.0
sincer,25.28735632183908,5.938348396852126,38.843259218529845,10.0656379944328,100.0
qut,42.52873563218391,5.05859307879996,6.330114436922232,18.66730815491941,100.0
intercept,25.86206896551724,4.528506134231417,7.714182617959381,8.242551290422352,100.0
afc,22.413793103448278,4.946046255885082,6.263101824804977,8.247706106739065,100.0
lowest,23.27586206896552,5.085226296436304,6.270834049280045,7.889446372727586,100.0
client,13.026819923371646,4.119270994421344,16.793246045110372,4.609551301877499,83.33333333333334
petschek,21.455938697318008,4.183419819695981,8.82046347526261,7.255690344456283,94.44444444444444
whippl,23.754789272030653,5.752775009450497,13.136763004456052,9.13204348373942,100.0
priscilla,19.15708812260536,4.685155274522607,7.551233146614432,6.5156878243238605,94.44444444444444
